what,kind,bundleId,bundleVersion,description,time
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1333262667831
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1333262667831
java.specification.name,sysinfo,,,"Java Platform API Specification",1333262667831
java.specification.vendor,sysinfo,,,"Oracle Corporation",1333262667831
java.specification.version,sysinfo,,,"1.7",1333262667831
java.vendor,sysinfo,,,"Oracle Corporation",1333262667831
java.version,sysinfo,,,"1.7.0_03",1333262667831
java.vm.info,sysinfo,,,"mixed mode",1333262667831
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1333262667831
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1333262667831
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1333262667831
java.vm.specification.version,sysinfo,,,"1.7",1333262667831
java.vm.vendor,sysinfo,,,"Oracle Corporation",1333262667831
java.vm.version,sysinfo,,,"22.1-b02",1333262667831
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1333262672511
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333262679980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333262685258
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333262691339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333262694781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333262698232
started,bundle,net.sf.eclipsefp.haskell.buildwrapper,2.2.0,"net.sf.eclipsefp.haskell.buildwrapper",1333262701098
started,bundle,net.sf.eclipsefp.haskell.browser,2.2.0,"net.sf.eclipsefp.haskell.browser",1333262701187
started,bundle,net.sf.eclipsefp.haskell.util,2.2.0,"net.sf.eclipsefp.haskell.util",1333262701196
started,bundle,net.sf.eclipsefp.haskell.ghccompiler,2.2.0,"net.sf.eclipsefp.haskell.ghccompiler",1333262701318
started,bundle,net.sf.eclipsefp.haskell.core,2.2.0,"net.sf.eclipsefp.haskell.core",1333262701321
started,bundle,net.sf.eclipsefp.haskell.ui,2.2.0,"net.sf.eclipsefp.haskell.ui",1333262701324
started,bundle,org.python.pydev.core,2.3.0.2011121518,"org.python.pydev.core",1333262701465
started,bundle,org.python.pydev.debug,2.3.0.2011121518,"org.python.pydev.debug",1333262701468
started,bundle,com.python.pydev.analysis,2.3.0.2011121518,"com.python.pydev.analysis",1333262701492
started,bundle,org.python.pydev,2.3.0.2011121518,"org.python.pydev",1333262701513
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1333262701553
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1333262701560
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1333262701562
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1333262701564
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333262707652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264393045
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1333264395906
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1333264408070
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1333264408080
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264417230
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1333264420458
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1333264420508
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1333264420582
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1333264420585
started,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1333264420593
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1333264420598
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1333264420600
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1333264420602
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1333264420605
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1333264420624
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1333264420628
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1333264420634
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1333264420647
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1333264420670
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1333264420673
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1333264420682
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1333264420701
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1333264420772
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1333264420784
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1333264420842
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1333264420972
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1333264421015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264421219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1333264421229
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1333264421440
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1333264421447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264436408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264438999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1333264439004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264454342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264467267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264472199
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264476149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264516690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264522785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264528153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264529859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1333264529867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264530969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264650925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264651794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264654011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264673429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264684124
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333264684792
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1333264685239
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333264685300
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1333264702817
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1333264707866
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1333264707891
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1333264707893
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1333264707903
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1333264707909
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1333264707944
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1333264707946
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1333264708103
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1333264715976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333264727225
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333264730073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264739884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264753677
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333264753885
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333264754010
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1333264759369
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1333264759499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333264803896
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333264891677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264898272
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1333264900483
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1333264900491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264900727
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264903011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264904894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264914429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264927969
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333264928157
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333264928249
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1333264959395
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1333264959508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264962007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333264963903
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1333264971651
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1333264971794
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1333264971923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333264990889
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333264996568
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333265004282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333265010157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333265014635
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333265014760
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333265014849
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1333265027292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333265042480
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333265056611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333265113945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333265121831
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333265136343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333265137099
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1333265163727
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333265167231
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333265175176
